Siderophore ID	Siderophore name	Siderophore other name	Canonical SMILES	Biosynthetic Type	Kingdom	Theoretical denticity	Count	monomers Number	coverage	Molecular Weight	Ligand Type	Precursor	Siderophore Large Class	Phylum	Hydroxamate	Catecholate	Phenolate	Carboxylate	Carboxylate in Citrate	Alpha-Hydroxycarboxylate	Hydroxyphenyloxazoline	Hydroxyphenylthiazoline	Alpha-Aminocarboxylate	Alpha-Hydroxyimidazole	Alpha-Hydroxycarboxylate in Citrate	Diazeniumdiolate	2-Nitrosophenol	Siderophore Class	Siderophore Small Class	Predicted logS	Predicted diffusion coefficient
SID00503	Pyoverdine 7.9	Pyoverdine 11370	CC(NC(=O)C(CO)NC(=O)C(NC(=O)C(N)CCCCNC(=O)C(CC(=O)O)NC(=O)C1CCNC2C(NC(=O)CC(O)C(=O)O)=Cc3cc(O)c(O)cc3N12)C(O)C(=O)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1125.05887	Alpha-Hydroxycarboxylate/__Catecholate/__Hydroxamate	Orn derivatives/ChrP/Asp	4	Proteobacteria	1	1	0	0	0	1	0	0	0	0	0	0	0	4.1.56	4.1	-2.241	3.16901938552004
SID00504	Pyoverdine 7.13	Isopyoverdine 90-33	CC(O)C(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C1CCN2c3cc(O)c(O)cc3C=C(NC(=O)CCC(N)C(=O)O)C2N1)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1CCCN(O)C1=O)C(C)O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	9	1	1196.180002	Alpha-Hydroxycarboxylate/__Catecholate/__Hydroxamate	Orn derivatives/ChrP/Asp	4	Proteobacteria	1	1	0	0	0	1	0	0	0	0	0	0	0	4.1.57	4.1	-2.258	3.09336571363041
SID00505	Pyoverdine Pa	None	CC(O)C(NC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C1CC=NC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC1CCCN(O)C1=O)C(C)O	NRPS	Bacteria	6	1	11	0.858695652173913	1305.355758	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.58	4.1	-2.522	2.98911059419371
SID00506	Pyoverdine 7.5	Pyoverdine TII	CC(O)C(NC(=O)CNC(=O)C(CCCN)NC(=O)C(CCCN(O)C=O)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1094.091181	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.59	4.1	-2.276	3.20416864727954
SID00507	Pyoverdine 10.7	Isopyoverdine 90-44	CC(=O)N(O)CCCC(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C1CCN2c3cc(O)c(O)cc3C=C(NC(=O)CCC(=O)C(=O)O)C2N1)C(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O	NRPS	Bacteria	6	1	12	1	1439.397029	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.60	4.1	-2.291	2.87716113465217
SID00508	Pyoverdine 9.3	None	CC(=O)N(O)CCCC(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C1CCNC2C(NC(=O)CCC(=O)C(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	11	1	1322.293564	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.61	4.1	-2.513	2.97406470776735
SID00509	Pyoverdine 7.19	None	CC(=O)N(O)CCCC(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1221.189504	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.62	4.1	-2.729	3.06829582427902
SID00510	Pyoverdine 9.4	None	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	11	1	1295.31454	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.63	4.1	-2.21	2.99816429696267
SID00511	Pyoverdine 6.9	Pyoverdine 7.1	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(C)O)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	8	1	1048.108848	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.64	4.1	-2.683	3.25911661065931
SID00512	Pyoverdine 10.9	Pyoverdine 2192	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(C)O)C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O	NRPS	Bacteria	6	1	12	1	1426.444627	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.65	4.1	-2.073	2.88731048659198
SID00513	Pyoverdine 10.10	None	CC(=O)N(O)CCCC(NC(=O)C(NC(=O)C(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(C)O)C(C)O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	12	1	1426.444627	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.66	4.1	-2.073	2.88731048659198
SID00514	Pyoverdine 9.2	Pyoverdine Pau	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(C)O	NRPS	Bacteria	6	1	11	1	1279.272036	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.67	4.1	-2.424	3.01284189533853
SID00515	Pyoverdine 9.5	Pyoverdine 2392	CC(=O)N(O)CCCC(NC(=O)C(CCCCN)NC(=O)C1CCNC2C(NC(=O)CCC(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(C)O	NRPS	Bacteria	6	1	11	1	1321.351902	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.68	4.1	-2.558	2.97489385457279
SID00516	Pyoverdine 12.2	Pyoverdine 1547	CC(=O)N(O)CCCC(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(C(=O)NC(C)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O	NRPS	Bacteria	6	1	14	1	1550.585406	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.69	4.1	-2.543	2.79514039421766
SID00517	Pyoverdine 7.8	Pyoverdine PL8	CC(=O)N(O)CCCC(NC(=O)C(CCCCN)NC(=O)C1CCNC2C(NC(=O)CCC(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(C)C(=O)NCC(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O	NRPS	Bacteria	6	1	9	1	1106.14502	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.70	4.1	-2.674	3.19031727945178
SID00518	Pyoverdine IB3	None	CC(=O)N(O)CCCC(NC(=O)C(CCCN)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(C)NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(=O)O)=Cc3cc(O)c(O)cc3N12)C(C)O)C(=O)NC(C(=O)NC(C(=O)NC(C)C(=O)NC(CO)C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)NC1CCCN(O)C1=O)C(C)O)C(C)O)C(C)O	NRPS	Bacteria	6	1	16	1	1766.863247	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.71	4.1	-2.442	2.65754637601655
SID00519	Pyoverdine 7.20	Pyoverdine 6.6	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C1CCNC2C(NC(=O)CCC(=O)O)=Cc3cc(O)c(O)cc3N12)C(=O)NC(C)C(=O)NCC(=O)NC(C(=O)NC(C)C(=O)NC1CCCN(O)C1=O)C(C)O	NRPS	Bacteria	6	1	9	1	1049.05051	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.72	4.1	-2.785	3.25795633054438
SID00520	Pyoverdine VLB120	None	CC(=O)N(O)CCCC(NC(=O)C(NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(O)C(N)=O)C(C)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1191.163477	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.73	4.1	-2.62	3.09848601862129
SID00521	Pyoverdine 6.3	Pyoverdine Thai	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C(NC(=O)C1CCN=C(C(CO)NC(=O)C2CCNC3C(NC(=O)CCC(=O)O)=Cc4cc(O)c(O)cc4N23)N1)C(C)O)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	8	1	1019.024483	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.74	4.1	-2.678	3.29571786377197
SID00522	Pyoverdine 9.9	None	CC(=O)N(O)CCCC(NC(=O)C(CC(=O)O)NC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C1=NCCC(C(=O)NC(C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC2CCCN(O)C2=O)C(C)O)C(C)O)C(C)O)N1	NRPS	Bacteria	6	1	11	1	1360.388026	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.75	4.1	-2.903	2.94122173038448
SID00523	Azoverdin	None	CC(=O)N(O)CCCC(NC(=O)C1CCN=C(C(CCO)NC(=O)C(CCO)NC(=O)C2CCN3c4cc(O)c(O)cc4C=C(NC(=O)CCC(N)=O)C3N2)N1)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	8	1	1032.066344	Catecholate/__Hydroxamate	Orn derivatives/ChrI	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.76	4.1	-2.693	3.27911964081021
SID00524	Pyoverdine 6.7	Isopyoverdine BTP1	CC(=O)N(O)CCCC(NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C1CCN2c3cc(O)c(O)cc3C=C(NC(=O)CCC(=O)C(=O)O)C2N1)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	8	1	1078.002317	Catecholate/__Hydroxamate	Orn derivatives/ChrP	4	Proteobacteria	2	1	0	0	0	0	0	0	0	0	0	0	0	4.1.77	4.1	-2.945	3.22300631369222
SID00525	Pacifibactin	None	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(CCCCN=C(N)N)NC(=O)C(NC(=O)CC(O)C(C)N)C(O)C(=O)O)C(O)C(=O)O)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	8	1	7	1	936.922086	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	2	0	0	0	0	0	0	0	2.18.1	2.18	-1.585	3.407813358172
SID00526	Pacifibactin-Gly	None	CC(=O)N(O)CCCC(NC(=O)C(CO)NC(=O)C(NC(=O)C(CCCCN=C(N)N)NC(=O)C(NC(=O)CC(O)CN)C(O)C(=O)O)C(O)C(=O)O)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	8	2	7	1	922.895464	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	2	0	0	0	0	0	0	0	2.18.2	2.18	-1.523	3.4284041079759
SID00527	Loihichelin B	None	CC=C(NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(NC(=O)CC(O)CCCCCCCCC)C(O)C(=O)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1104.16733	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.3	2.18	-2.31	3.19257481017138
SID00528	Loihichelin A	None	CC=C(NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(NC(=O)CCCCCCCCC)C(O)C(=O)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1060.114681	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.4	2.18	-2.384	3.24443604320755
SID00529	Loihichelin F	None	CC=C(NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(NC(=O)CCCCCCCCCCCCC)C(O)C(=O)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1116.221169	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.5	2.18	-2.773	3.17890578407424
SID00530	Loihichelin D	None	CC=C(NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(NC(=O)CCCCCCCCCCC)C(O)C(=O)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1088.167925	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.6	2.18	-2.574	3.21105677943739
SID00531	Loihichelin E	None	CC=C(NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(NC(=O)CCCCCC=CCCCCCC)C(O)C(=O)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1114.205287	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.7	2.18	-2.754	3.18117681590151
SID00532	Loihichelin C	None	CC=C(NC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(NC(=O)CCCC=CCCCCCC)C(O)C(=O)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1086.152043	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.8	2.18	-2.558	3.21341348741975
SID00533	Taiwachelin	None	CCCCCCCCCCCC(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CCCN(O)C(=O)CC(C)O)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	6	1	8	1	963.039124	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.9	2.18	-2.444	3.37064782500174
SID00534	Serobactin B	None	CCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	7	1	849.881225	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	2	0	0	0	0	0	0	0	2.18.10	2.18	-1.94	3.54347659182499
SID00535	Serobactin C	None	CCCCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	7	1	877.934469	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	2	0	0	0	0	0	0	0	2.18.11	2.18	-2.151	3.4976111666971
SID00536	Serobactin A	None	CCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O)C(O)C(=O)O	NRPS	Bacteria	6	1	7	1	821.827981	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	2	0	0	0	0	0	0	0	2.18.12	2.18	-1.749	3.59161300266435
SID00537	Halochelin B	None	CCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC1CCCN(O)C1=O)C(O)C(=O)O)C(C)O	NRPS	Bacteria	4	1	8	1	1051.21858	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.18.13	2.18	-3.006	3.25529067035192
SID00538	Halochelin E	None	CCCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC1CCCN(O)C1=O)C(O)C(=O)O)C(C)O	NRPS	Bacteria	4	1	8	1	1079.271824	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.18.14	2.18	-3.168	3.22150508745457
SID00539	Halochelin C	None	CCCCCCCCCC(O)CC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC1CCCN(O)C1=O)C(O)C(=O)O)C(C)O	NRPS	Bacteria	4	1	8	1	1095.271229	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.18.15	2.18	-2.861	3.20280284774452
SID00540	Halochelin F	None	CCCCCCCCCCCC(O)CC(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	4	1	8	1	1016.14823	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.18.16	2.18	-2.423	3.29942012429279
SID00541	Halochelin D	None	CCCCCCCCCC(O)CC(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O	NRPS	Bacteria	4	1	8	1	988.094986	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	1	0	0	0	0	1	0	0	0	0	0	0	0	2.18.17	2.18	-2.221	3.33634874434922
SID00542	Delftibactin A	None	CC=C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(C)C(O)C(C)N)C(O)C(=O)O)C(C)O)C(=O)NC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1033.05272	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.18	2.18	-1.777	3.27787671965145
SID00543	Delftibactin B	None	CC=C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(C)C(O)C(C)N)C(O)C(=O)O)C(C)O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	9	1	1047.079342	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.18.19	2.18	-1.887	3.26038686615486
SID00544	Exochelin MN	None	CNC(CCCN(O)C(=O)CCNC(=O)CCNC(=O)C(N)C(O)c1cnc[nH]1)C(=O)NC(CCCN)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	6	1	683.758207	Alpha-Hydroxyimidazole/__Hydroxamate	Orn derivatives/His	2	Actinobacteria	2	0	0	0	0	0	0	0	0	1	0	0	0	2.19.1	2.19	-1.537	3.86920659063627
SID00545	Scabichelin	None	CNC(CCCN(O)C(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC)C(=O)NC(CCCN)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	3	5	1	647.722726	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.19.2	2.19	-1.189	3.95560455188271
SID00546	Tsukubachelin B	None	CNC(CCCN(O)C(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC)C(=O)NC(CCCN)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	6	1	734.800164	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.19.3	2.19	-1.179	3.75768828965603
SID00547	Tsukubachelin	None	CNC(CCCN(O)C(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	6	1	707.731681	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.19.4	2.19	-1.073	3.81535546792507
SID00548	Turgichelin	None	CNC(CCCN(O)C(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	5	1	620.654243	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.19.5	2.19	-1.061	4.02530821384612
SID00549	Albachelin	Desferri-albachlin	CNC(CCCN(O)C(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC(C)=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O	NRPS	Bacteria	6	1	6	1	735.741826	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.19.6	2.19	-1.247	3.75573848860026
SID00550	Albisporachelin	None	CNC(CCCN(O)C=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C=O)C(=O)N(C)C1CCCN(O)C1=O	NRPS	Bacteria	6	1	4	0.743589743589744	561.58695	Hydroxamate	Orn derivatives	2	Actinobacteria	3	0	0	0	0	0	0	0	0	0	0	0	0	2.19.7	2.19	-1.068	4.19427337255312
SID00551	Amycolachrom	Amycolachrome	CC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC1CCCN(O)C(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCNO)NC1=O	NRPS	Bacteria	4	1	6	1	735.741826	Hydroxamate	Orn derivatives	2	Actinobacteria	2	0	0	0	0	0	0	0	0	0	0	0	0	2.19.8	2.19	-1.532	3.75573848860026
SID00552	Imaqobactin	None	CCCCCCCCCCCC(=O)NC(CCCN(O)C=O)C(O)C(C)C(=O)NC(CO)C(=O)NC1CCCN(O)C(=O)CC(C)OC(=O)C(C(O)C(=O)O)NC(=O)C(C(C)O)NC1=O	NRPS	Bacteria	6	1	7	1	934.040957	Alpha-Hydroxycarboxylate/__Hydroxamate	Orn derivatives/Asp	2	Proteobacteria	2	0	0	0	0	1	0	0	0	0	0	0	0	2.19.9	2.19	-2.773	3.41200591624891
